"","OBS","ARIMA","ETS","NNAR","FTS_GA"
"210",922,855.52668310202,537.216632797906,895.455128163407,1028.09668669462
"211",597,769.609787338093,593.54816848674,584.363736167036,447.465701684266
"212",678,504.507542324294,594.053509898701,664.963318921477,761.034042466082
"213",584,565.276168786059,606.343112584697,608.37804558445,517.726037713518
"214",146,528.061548834994,603.072124409932,120.747721820744,-221.727327647754
"215",78,356.396700515593,536.157655430179,84.645173135653,-19.0548006658443
"216",77,424.790936231369,469.084266822864,207.391543154108,44.3134651084355
"217",742,459.078389832442,411.683893646228,712.826098746585,1033.47583689229
"218",825,746.333389772088,460.041528408262,824.864509454775,897.961001707375
"219",654,611.59548193623,513.470737983775,679.098135374996,561.42696781357
"220",403,435.841248558331,534.043948297293,402.053564376155,225.352955397472
"221",106,329.081158427432,514.859369441946,113.022296329726,-165.847569696625
"222",101,265.117416276183,455.003153907202,116.40946352927,5.80893912929059
"223",664,359.129372191541,403.177781507959,619.618340526203,919.96159933637
"224",624,649.448707896222,441.361646409033,629.678785497257,603.858360182791
"225",359,513.226873756274,468.09954573215,408.494316864434,221.11435153643
"226",719,343.775509383169,452.127584681093,725.141722232961,1089.09310760337
"227",724,550.68836535043,491.197186616373,723.100900872904,729.535873351518
"228",157,508.248852277933,525.279065170372,147.169665784991,-208.813383883327
"229",99,241.057809680979,471.363727160974,119.84166371458,63.8082109564094
"230",878,339.039417832014,416.850402590012,872.712795534111,1209.80269189557
"231",807,761.556441486873,484.361805677112,768.791775887057,716.157859196186
"232",579,588.758207958951,531.59540906864,598.437602205444,438.885963777177
"233",662,443.464586985529,538.535348872384,586.177568742306,712.721607936888
"234",491,529.875918325456,556.61033338088,506.656124434282,338.635839841091
"235",84,472.734097176066,547.005108333665,156.279674550015,-226.40252627026
"236",62,338.991402516294,479.222062060483,80.7598677953081,50.8210658728393
"237",117,429.901561138848,418.141564610642,777.384996435016,158.738981934454
"238",486,477.489259989386,374.055025949666,720.645699247307,688.422738403948
"239",580,608.175813978125,390.443552165743,507.077003044272,665.820996728325
"240",1051,525.563820279668,418.194247014816,730.094348935042,1449.7165018483
"241",649,655.911366796466,510.835777020612,536.482637240504,524.280329271578
"242",411,348.440204212263,531.062750224461,38.0882170409413,140.656264403237
"243",207,298.751231557082,513.485797383834,292.479064533653,23.6249343987067
"244",693,308.926135622265,468.616873451422,475.142054722227,821.427769728837
"245",860,634.072276096428,501.466126248009,593.445235169108,1058.54800884722
"246",787,658.915949303358,553.954787210083,637.177750284965,682.601553778391
"247",830,576.937734528014,588.072152565151,1337.28210312792,890.815128674816
